date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:50:09	57272/57272	---M--	200	added ('OK')	image/jpeg	etag:%225d5a5f14-dfb8%22	http://themes.rokaux.com/unishop/v3.2.1/template-1/img/components/img09.jpg	C:/Users/Pablo/OneDrive/Site/SIte/themes.rokaux.com/unishop/v3.2.1/template-1/img/components/img09.jpg	(from http://themes.rokaux.com/unishop/v3.2.1/template-1/components/images.html)
11:50:13	32589/32589	---M--	200	added ('OK')	image/jpeg	etag:%225d5a5f19-7f4d%22	http://themes.rokaux.com/unishop/v3.2.1/template-1/img/team/05.jpg	C:/Users/Pablo/OneDrive/Site/SIte/themes.rokaux.com/unishop/v3.2.1/template-1/img/team/05.jpg	(from http://themes.rokaux.com/unishop/v3.2.1/template-1/components/team.html)
11:50:16	48511/48511	---M--	200	added ('OK')	image/jpeg	etag:%225d5a5f19-bd7f%22	http://themes.rokaux.com/unishop/v3.2.1/template-1/img/team/06.jpg	C:/Users/Pablo/OneDrive/Site/SIte/themes.rokaux.com/unishop/v3.2.1/template-1/img/team/06.jpg	(from http://themes.rokaux.com/unishop/v3.2.1/template-1/components/team.html)
11:50:16	44340/44340	---M--	200	added ('OK')	image/jpeg	etag:%225d5a5f19-ad34%22	http://themes.rokaux.com/unishop/v3.2.1/template-1/img/team/07.jpg	C:/Users/Pablo/OneDrive/Site/SIte/themes.rokaux.com/unishop/v3.2.1/template-1/img/team/07.jpg	(from http://themes.rokaux.com/unishop/v3.2.1/template-1/components/team.html)
11:50:16	187838/187838	---M--	200	added ('OK')	image/jpeg	etag:%225d5a5f0c-2ddbe%22	http://themes.rokaux.com/unishop/v3.2.1/template-1/img/gallery/08.jpg	C:/Users/Pablo/OneDrive/Site/SIte/themes.rokaux.com/unishop/v3.2.1/template-1/img/gallery/08.jpg	(from http://themes.rokaux.com/unishop/v3.2.1/template-1/components/gallery.html)
11:50:17	8036/8036	---M--	200	added ('OK')	image/jpeg	etag:%225d5a5f1c-1f64%22	http://themes.rokaux.com/unishop/v3.2.1/template-1/img/shop/widget/02.jpg	C:/Users/Pablo/OneDrive/Site/SIte/themes.rokaux.com/unishop/v3.2.1/template-1/img/shop/widget/02.jpg	(from http://themes.rokaux.com/unishop/v3.2.1/template-1/components/widgets.html)
11:50:17	41677/41677	---M--	200	added ('OK')	image/jpeg	etag:%225d5a5f19-a2cd%22	http://themes.rokaux.com/unishop/v3.2.1/template-1/img/team/08.jpg	C:/Users/Pablo/OneDrive/Site/SIte/themes.rokaux.com/unishop/v3.2.1/template-1/img/team/08.jpg	(from http://themes.rokaux.com/unishop/v3.2.1/template-1/components/team.html)
11:50:18	21623/21623	---M--	200	added ('OK')	text/css	etag:%225d5a5ef5-5477%22	http://themes.rokaux.com/unishop/v3.2.1/template-1/css/card.min.css	C:/Users/Pablo/OneDrive/Site/SIte/themes.rokaux.com/unishop/v3.2.1/template-1/css/card.min.css	(from http://themes.rokaux.com/unishop/v3.2.1/template-1/checkout-payment.html)
11:50:19	16401/16401	---M--	200	added ('OK')	image/png	etag:%225d5a5f02-4011%22	http://themes.rokaux.com/unishop/v3.2.1/template-1/img/credit-cards.png	C:/Users/Pablo/OneDrive/Site/SIte/themes.rokaux.com/unishop/v3.2.1/template-1/img/credit-cards.png	(from http://themes.rokaux.com/unishop/v3.2.1/template-1/checkout-payment.html)
11:50:28	68699/68699	---M--	200	added ('OK')	application/javascript	etag:%225d5a5f04-10c5b%22	http://themes.rokaux.com/unishop/v3.2.1/template-1/js/card.min.js	C:/Users/Pablo/OneDrive/Site/SIte/themes.rokaux.com/unishop/v3.2.1/template-1/js/card.min.js	(from http://themes.rokaux.com/unishop/v3.2.1/template-1/checkout-payment.html)
11:50:28	61411/61411	---M--	200	added ('OK')	image/png	etag:%225d5a5f10-efe3%22	http://themes.rokaux.com/unishop/v3.2.1/template-1/img/docs/prepros.png	C:/Users/Pablo/OneDrive/Site/SIte/themes.rokaux.com/unishop/v3.2.1/template-1/img/docs/prepros.png	(from http://themes.rokaux.com/unishop/v3.2.1/template-1/docs/using-preprocessors.html)
11:50:30	278/278	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Tue,%2015%20Dec%202020%2014:50:30%20GMT	http://themes.rokaux.com/unishop/v3.2.1/template-1/docs/feather-icons	C:/Users/Pablo/OneDrive/Site/SIte/themes.rokaux.com/unishop/v3.2.1/template-1/docs/feather-icons	(from http://themes.rokaux.com/unishop/v3.2.1/template-1/docs/font-icons.html)
11:50:31	16487/16487	---M-Z	200	added ('OK')	text/html	etag:%229675d9-4067-590743491bf86%22	http://themes.rokaux.com/unishop/v3.2.1/template-1/docs/feather-icons/	C:/Users/Pablo/OneDrive/Site/SIte/themes.rokaux.com/unishop/v3.2.1/template-1/docs/feather-icons/index.html	(from http://themes.rokaux.com/unishop/v3.2.1/template-1/docs/font-icons.html)
11:50:38	137085/137085	---M--	200	added ('OK')	image/jpeg	etag:%225d5a5f10-2177d%22	http://themes.rokaux.com/unishop/v3.2.1/template-1/img/docs/autoprefixer.jpg	C:/Users/Pablo/OneDrive/Site/SIte/themes.rokaux.com/unishop/v3.2.1/template-1/img/docs/autoprefixer.jpg	(from http://themes.rokaux.com/unishop/v3.2.1/template-1/docs/autoprefixer.html)
11:50:44	201631/201631	---M--	200	added ('OK')	image/jpeg	etag:%225d5a5f12-3139f%22	http://themes.rokaux.com/unishop/v3.2.1/template-1/img/docs/sass_variables.jpg	C:/Users/Pablo/OneDrive/Site/SIte/themes.rokaux.com/unishop/v3.2.1/template-1/img/docs/sass_variables.jpg	(from http://themes.rokaux.com/unishop/v3.2.1/template-1/docs/colors.html)
11:51:09	759679/759679	---M--	200	added ('OK')	image/jpeg	etag:%225d5a5f12-b977f%22	http://themes.rokaux.com/unishop/v3.2.1/template-1/img/docs/utilities.jpg	C:/Users/Pablo/OneDrive/Site/SIte/themes.rokaux.com/unishop/v3.2.1/template-1/img/docs/utilities.jpg	(from http://themes.rokaux.com/unishop/v3.2.1/template-1/docs/utility-classes.html)
11:51:09	1382/1382	---M--	200	added ('OK')	text/css	etag:%225d5a5f1b-566%22	http://themes.rokaux.com/unishop/v3.2.1/template-1/docs/feather-icons/resources/style.css	C:/Users/Pablo/OneDrive/Site/SIte/themes.rokaux.com/unishop/v3.2.1/template-1/docs/feather-icons/resources/style.css	(from http://themes.rokaux.com/unishop/v3.2.1/template-1/docs/feather-icons/)
11:51:10	7129/7129	---M--	200	added ('OK')	text/css	etag:%225d5a5f1b-1bd9%22	http://themes.rokaux.com/unishop/v3.2.1/template-1/docs/feather-icons/feather-webfont/feather.css	C:/Users/Pablo/OneDrive/Site/SIte/themes.rokaux.com/unishop/v3.2.1/template-1/docs/feather-icons/feather-webfont/feather.css	(from http://themes.rokaux.com/unishop/v3.2.1/template-1/docs/feather-icons/)
11:51:10	10791/10791	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225d5a5f24-2a27%22	http://themes.rokaux.com/unishop/v3.2.1/template-1/docs/feather-icons/feather-webfont/fonts/feather-webfont.eot	C:/Users/Pablo/OneDrive/Site/SIte/themes.rokaux.com/unishop/v3.2.1/template-1/docs/feather-icons/feather-webfont/fonts/feather-webfont.eot	(from http://themes.rokaux.com/unishop/v3.2.1/template-1/docs/feather-icons/feather-webfont/feather.css)
11:51:11	10791/10791	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225d5a5f24-2a27%22	http://themes.rokaux.com/unishop/v3.2.1/template-1/docs/feather-icons/feather-webfont/fonts/feather-webfont.eot?	C:/Users/Pablo/OneDrive/Site/SIte/themes.rokaux.com/unishop/v3.2.1/template-1/docs/feather-icons/feather-webfont/fonts/feather-webfontd41d.eot	(from http://themes.rokaux.com/unishop/v3.2.1/template-1/docs/feather-icons/feather-webfont/feather.css)
11:51:12	12936/12936	---M--	200	added ('OK')	font/woff	etag:%225d5a5f23-3288%22	http://themes.rokaux.com/unishop/v3.2.1/template-1/docs/feather-icons/feather-webfont/fonts/feather-webfont.woff	C:/Users/Pablo/OneDrive/Site/SIte/themes.rokaux.com/unishop/v3.2.1/template-1/docs/feather-icons/feather-webfont/fonts/feather-webfont.woff	(from http://themes.rokaux.com/unishop/v3.2.1/template-1/docs/feather-icons/feather-webfont/feather.css)
11:51:14	76825/76825	---M--	200	added ('OK')	image/svg+xml	etag:%225d5a5f23-12c19%22	http://themes.rokaux.com/unishop/v3.2.1/template-1/docs/feather-icons/feather-webfont/fonts/feather-webfont.svg	C:/Users/Pablo/OneDrive/Site/SIte/themes.rokaux.com/unishop/v3.2.1/template-1/docs/feather-icons/feather-webfont/fonts/feather-webfont.svg	(from http://themes.rokaux.com/unishop/v3.2.1/template-1/docs/feather-icons/feather-webfont/feather.css)
11:51:15	28532/28532	---M--	200	added ('OK')	application/octet-stream	etag:%225d5a5f24-6f74%22	http://themes.rokaux.com/unishop/v3.2.1/template-1/docs/feather-icons/feather-webfont/fonts/feather-webfont.ttf	C:/Users/Pablo/OneDrive/Site/SIte/themes.rokaux.com/unishop/v3.2.1/template-1/docs/feather-icons/feather-webfont/fonts/feather-webfont.ttf	(from http://themes.rokaux.com/unishop/v3.2.1/template-1/docs/feather-icons/feather-webfont/feather.css)
